APN,Registered Date,Property Type,Property Location,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Contact Phone
5073020007,11/28/2014,Multi-Family,"1827 S WILTON PL
Los Angeles, CA 90019
(34.04091972700007, -118.31447290199998)",,10,Wilshire Bank,Chong Kim,213-427-2483,Korus Real Estate,Mark Hong,3785   Wilshire BLVD 214 Los Angeles CA 90010 ,213-251-9000
5073020016,08/05/2014,Multi-Family,"1812 S CIMARRON ST
Los Angeles, CA 90019
(34.04127117300004, -118.31542583899994)",,10,"SETERUS INC,",Preservation Compliance,866-570-5277,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5073021020,11/26/2014,Single Family,"1645 S CIMARRON ST
Los Angeles, CA 90019
(34.04222065300007, -118.31549267099996)",,10,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010 ,213-804-7437
5073023001,06/23/2014,Single Family,"1660 S ARLINGTON AVE
Los Angeles, CA 90019
(34.042390039000054, -118.31769583399995)",,10,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5073023020,11/25/2014,Multi-Family,"1635 S VAN NESS AVE
Los Angeles, CA 90019
(34.04307475400003, -118.31644316699999)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5073026022,01/31/2014,Multi-Family,"2338 1 2 W 21ST ST
Los Angeles, CA 90018
(34.030771505000075, -118.31686899999994)",,10,"Selectr Portfolio Servicing, INC",FirstService Residential Realty,800-962-6010,Tom Jackman,Chandra Balle,1   Polaris Way ST  Aliso Viejo CA 92656 ,949-292-5582
5073028021,01/23/2014,Multi-Family,"2259 1 2 W 20TH ST
Los Angeles, CA 90018
(34.030771505000075, -118.31686899999994)",,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2069,MCS Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-448-1412
5073030067,01/30/2014,Single Family,"2129 W 21ST ST
Los Angeles, CA 90018
(34.037817784000026, -118.30995480499996)",,10,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5074002015,03/27/2014,Single Family,"2897 W 14TH ST
Los Angeles, CA 90006
(34.04637808600006, -118.30609926999995)",,10,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5074002018,03/14/2014,Multi-Family,"2879 W 14TH ST
Los Angeles, CA 90006
(34.04637292900003, -118.30635302299999)",,10,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5074007012,08/21/2014,Multi-Family,"1519 S ARDMORE AVE
Los Angeles, CA 90006
(34.044803579000074, -118.30256213199999)",,10,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590 ,951-970-3899
5074009018,01/29/2014,Multi-Family,"1550 1 2 S HOBART BLVD
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,10,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5074013002,02/27/2014,Single Family,"2262 W CAMBRIDGE ST
Los Angeles, CA 90006
(34.04448258200006, -118.30798901199995)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5074014004,01/14/2014,Single Family,"1709 S OXFORD AVE
Los Angeles, CA 90006
(34.04234049100006, -118.30769287499999)",,10,ONE WEST BANK,LEAH COLLINS,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5074022007,01/22/2014,Single Family,"1700 S HARVARD BLVD
Los Angeles, CA 90006
(34.042630866000025, -118.304295949)",,10,Flagstar,Lori Richard,904-473-0504,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5074022024,11/26/2014,Single Family,"1665 S KINGSLEY DR
Los Angeles, CA 90006
(34.04318050400008, -118.30340292999995)",,10,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5074023002,08/01/2014,Single Family,"1740 S HARVARD BLVD
Los Angeles, CA 90006
(34.04153043600007, -118.30428672999994)",,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5074023020,01/17/2014,Single Family,"1745 S KINGSLEY DR
Los Angeles, CA 90006
(34.04139101000004, -118.30340292999995)",,10,ONE WEST BANK,LEAH COLLINS,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5074025006,04/23/2014,Single Family,"1707 S ROOSEVELT AVE
Los Angeles, CA 90006
(34.04258016500006, -118.30184274099997)",,10,Nationstar Mortgage LLC,Dianna Perez,469-549-2432,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5074026010,08/26/2014,Single Family,"1750 S ARDMORE AVE
Los Angeles, CA 90006
(34.04126080200007, -118.30275649999999)",,10,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,WOLVERINE REAL ESTATE SERVICES,JUANITA KENNEY,26711   WOODWARD  305 HUNTINGTON WOODS MI 48070 ,248-586-9779
5074029022,01/24/2014,Multi-Family,"2003 1 2 S CONGRESS AVE
Los Angeles, CA 90018
(34.030771505000075, -118.31686899999994)",,10,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5074034003,11/07/2014,Multi-Family,"1920 S WESTERN AVE
Los Angeles, CA 90018
(34.03915433900005, -118.30895925699997)",,10,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5075008017,03/14/2014,Multi-Family,"1411 1 4 S FEDORA ST
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,1,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5075010006,01/20/2014,Single Family,"2836 W PICO BLVD
Los Angeles, CA 90006
(34.04720396100004, -118.30155621299997)",,10,Nationstar Mortgage LLC,Customer Service,877-367-0512,NULL,NULL,         ,NULL
5075012002,11/11/2014,Multi-Family,"2756 W 15TH ST
Los Angeles, CA 90006
(34.04543321500006, -118.30213887699995)",,10,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5075018006,01/30/2014,Single Family,"1722 S BERENDO ST
Los Angeles, CA 90006
(34.042190694000055, -118.29336655599997)",,1,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5075019022,01/30/2014,Single Family,"1818 S BERENDO ST
Los Angeles, CA 90006
(34.04082063100003, -118.29336655599997)",,1,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5075020035,11/07/2014,Multi-Family,"1638 1 2 S CATALINA ST
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,1,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5076008026,03/17/2014,Multi-Family,"1043 S ELDEN AVE
Los Angeles, CA 90006
(34.05136960400006, -118.28776501799996)",,1,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5076012004,01/29/2014,Multi-Family,"1122 1 2 S ELDEN AVE
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,1,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5076014033,04/21/2014,Single Family,"1131 S HOOVER ST
Los Angeles, CA 90006
(34.05028739200003, -118.28421076899997)",,1,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5076015018,06/26/2014,Multi-Family,"1207 S HOOVER ST
Los Angeles, CA 90006
(34.048994167000046, -118.28421631199996)",,1,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5077002041,01/10/2014,Single Family,"424 S WESTMORELAND AVE
Los Angeles, CA 90020
(34.06610054200007, -118.28839676399997)",,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5077002069,12/03/2014,Single Family,"424 S WESTMORELAND AVE
Los Angeles, CA 90020
(34.06610054200007, -118.28839676399997)",,13,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5077002190,06/24/2014,Single Family,"456 S SHATTO PL
Los Angeles, CA 90020
(34.06544028400003, -118.28987629399995)",,13,Specialized Loan Servicing as Servicing Agent for Beneficiary,Customer Service,800-643-0202,Coldwell Banker,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804 ,888-627-2256
5077022058,06/20/2014,Single Family,"2821 W FRANCIS AVE
Los Angeles, CA 90005
(34.05685785500003, -118.28733676399997)",,1,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5077028019,02/28/2014,Single Family,"2731 W SAN MARINO ST
Los Angeles, CA 90006
(34.05504769100003, -118.28745018599994)",,1,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5078012016,06/12/2014,Multi-Family,"1036 1 2 S CATALINA ST
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5078014020,02/03/2014,Multi-Family,"1028 S KENMORE AVE
Los Angeles, CA 90006
(34.05179150600003, -118.29680611699996)",,1,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5078027025,01/17/2014,Multi-Family,"1130 S NEW HAMPSHIRE AVE
Los Angeles, CA 90006
(34.04999049000003, -118.29259683099997)",,1,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,NULL,NULL,         ,NULL
5078029018,11/06/2014,Multi-Family,"1206 1 2 S BERENDO ST
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,1,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5078033017,01/20/2014,Multi-Family,"1224 S FEDORA ST
Los Angeles, CA 90006
(34.048596125000074, -118.29785005499997)",,1,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Coldwell Banker,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804 ,888-627-2256
5078033020,01/09/2014,Single Family,"1210 S FEDORA ST
Los Angeles, CA 90006
(34.048671127000034, -118.29785584499996)",,1,Midfirst Bank,Sheena Thompson,405-426-1349,"US Best Repair Service, Inc",Jonathan Farley,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5078034008,10/28/2014,Multi-Family,"1235 S FEDORA ST
Los Angeles, CA 90006
(34.04842595800005, -118.29791313699997)",,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
5078036017,01/31/2014,Multi-Family,"1234 S IROLO ST
Los Angeles, CA 90006
(34.04839994400004, -118.30099256999995)",,10,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5080001040,07/29/2014,Single Family,"956 S ST ANDREWS PL
Los Angeles, CA 90019
(34.053781497000045, -118.31112667499997)",,4,21st Mortgage Corporation,Tiffany Moyer,800-955-0021,C/O Attorney Lender Services,Rob La Monica,5120  E LaPalma AVE 209 Anaheim CA 92807 ,707-225-1864
5080001046,01/29/2014,Single Family,"956 S ST ANDREWS PL
Los Angeles, CA 90019
(34.053781497000045, -118.31112667499997)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5080003026,07/29/2014,Single Family,"1118 S MANHATTAN PL
Los Angeles, CA 90019
(34.050260123000044, -118.31010575299996)",,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Svcs c/o N & C Services,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078 ,760-736-0067
5080005006,01/30/2014,Single Family,"1240 S MANHATTAN PL
Los Angeles, CA 90019
(34.048111118000065, -118.31012649499996)",,10,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5080010041,08/25/2014,Multi-Family,"3037 W 12TH ST
Los Angeles, CA 90006
(34.04906751200008, -118.307560363)",,10,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
5080011036,10/31/2014,Single Family,"3061 W 12TH PL
Los Angeles, CA 90006
(34.04816758000004, -118.30834967599998)",,10,"Citibank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5080021023,01/30/2014,Single Family,"1143 S HARVARD BLVD
Los Angeles, CA 90006
(34.04955953600006, -118.30419224299999)",,10,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5080034011,01/15/2014,Multi-Family,"1147 1 2 S IROLO ST
Los Angeles, CA 90006
(34.05010243400005, -118.29268904499997)",,10,Nationstar Mortgage LLC,Dianna Perez,469-549-2432,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5080034028,03/06/2014,Multi-Family,"1157 S IROLO ST
Los Angeles, CA 90006
(34.04920002400007, -118.30106264599999)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5081001008,11/05/2014,Multi-Family,"1237 S BRONSON AVE
Los Angeles, CA 90019
(34.049242280000044, -118.32458001699996)",,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5081001037,01/17/2014,Single Family,"1198 S CRENSHAW BLVD
Los Angeles, CA 90019
(34.04968513500006, -118.32567192799996)",,10,ONE WEST BANK,LEAH COLLINS,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5081007017,01/17/2014,Multi-Family,"1209 1 2 S NORTON AVE
Los Angeles, CA 90019
(34.04884238300008, -118.33610868499994)",,10,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5081012001,04/01/2014,Multi-Family,"3704 W COUNTRY CLUB DR
Los Angeles, CA 90019
(34.05119127100005, -118.31965634199997)",,10,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5081013001,03/21/2014,Multi-Family,"1203 S 4TH AVE
Los Angeles, CA 90019
(34.04896487000008, -118.32058523599994)",,10,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5081013006,03/26/2014,Multi-Family,"1231 S 4TH AVE
Los Angeles, CA 90019
(34.04852006900006, -118.32079478999998)",,10,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5081013007,04/27/2014,Multi-Family,"1239 S 4TH AVE
Los Angeles, CA 90019
(34.048393512000075, -118.32085661099995)",,10,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5081015005,03/28/2014,Multi-Family,"1201 S 3RD AVE
Los Angeles, CA 90019
(34.04979344900005, -118.31901865299994)",,10,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
5081018019,01/02/2014,Single Family,"1051 S ARLINGTON AVE
Los Angeles, CA 90019
(34.05113355300006, -118.31592823299997)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5081020021,01/14/2014,Single Family,"1259 S WESTCHESTER PL
Los Angeles, CA 90019
(34.04789333700006, -118.31861881099996)",,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5081021018,01/30/2014,Single Family,"1233 S ARLINGTON AVE
Los Angeles, CA 90019
(34.04821367100004, -118.31719919999995)",,10,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5081023015,07/07/2014,Single Family,"1225 S WILTON PL
Los Angeles, CA 90019
(34.048340422000024, -118.31453281999995)",,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Svcs c/o N & C Services,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078 ,760-736-0067
5081025032,11/25/2014,Single Family,"956 S WILTON PL
Los Angeles, CA 90019
(34.05400158300006, -118.31422631299995)",,4,NationStar,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
5081026025,09/05/2014,Single Family,"1021 S GRAMERCY PL
Los Angeles, CA 90019
(34.052189043000055, -118.31339206099994)",,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5081028021,04/02/2014,Single Family,"1209 S ST ANDREWS PL
Los Angeles, CA 90019
(34.049039857000025, -118.31165211599995)",,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5081032009,05/05/2014,Single Family,"982 1 2 S GRAMERCY PL
Los Angeles, CA 90019
(34.04884238300008, -118.33610868499994)",,4,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Coldwell Banker,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804 ,888-627-2256
5081033046,01/30/2014,Single Family,"958 S GRAMERCY DR
Los Angeles, CA 90019
(34.05379071500005, -118.31318580299995)",,4,Wells Fargo Bank N.A.,Nancy Nowakowski,877-617-5274,Lender Processing Services,Nancy Nowakowski,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5082003016,01/17/2014,Single Family,"1080 S LE CLAIRE PL
Los Angeles, CA 90019
(34.054546612000024, -118.32931083399995)",,10,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5082004023,04/09/2014,Single Family,"1112 S LUCERNE BLVD
Los Angeles, CA 90019
(34.05359597900008, -118.32880152599995)",,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041 ,800-468-1743
5082005024,09/23/2014,Multi-Family,"4527 W 11TH PL
Los Angeles, CA 90019
(34.05249785500007, -118.33042278599999)",,10,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
5082007013,01/03/2014,Multi-Family,"4520 W 11TH PL
Los Angeles, CA 90019
(34.05245195800006, -118.33046012399996)",,10,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,866-966-0789
