IncrementalID,ADPNumber,ADPStatus,Applicant,Entitlement,ProjectDescription,ProjectLocation,ProjectType,ADPReceivedDate,ADPSentToDivisionDate,EMDReceivedDate,ENGPermitReceivedDate,ENGPermitReceivedDateNA,ADPCompletionDate,TypeofCDP,TypeofExemption,CDPNumber,CDPSentDateToApplicant,CDPSentDateToApplicantNA,CDPReceivedDate,CDPReceivedDateNA,PublicHearingDate,PublicHearingDateNA,BHCApprovalDate,BHCApprovalDateNA,AppealableCDP,EndOfAppealPeriodDate,EndofAppealPeriodDateNA,CostalCommApprovalDate,CostalCommApprovalDateNA,CDPSentDateToDivsions,CDPSentDateToDivsionsNA,RiskAnalysis,SentToLAFD,LAFD10DayReview,ReportToApplicant,ReportToApplicantNA,Notes,CancellationFlag,CDPFolderName
874,120313-022,Completed,Harbor Area Boosters,TEUP 1282,Easter in the Park,Wilmington Waterfront Park,Administrative,03/13/2012 12:00:00 AM,03/13/2012 12:00:00 AM,04/04/2012 12:00:00 AM,,TRUE,04/11/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,04/11/2012 12:00:00 AM,TRUE,,FALSE,
875,120313-023,Cancelled,"Harbor Christian Center, Inc.",CANCELLED,"(CANCELLED) Heart for the Harbor Event on April 28, 2012",Wilmington Waterfront Park Sites 1 & 19,Administrative,03/09/2012 12:00:00 AM,03/14/2012 12:00:00 AM,04/06/2012 12:00:00 AM,,TRUE,04/11/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,04/11/2012 12:00:00 AM,FALSE,Send Report to Applicant on 4/11/12. But on 4/12/12 received email from Vicky stating ADP will be cancelled.,TRUE,
876,120313-024,Accepted,General Petroleum,RP 10-11,"Tank decommissioning, site remediation, and construction at Berth 259",1028 S. Seaside Ave. Terminal Island - Berth 259,Development,03/13/2012 12:00:00 AM,03/14/2012 12:00:00 AM,08/29/2012 12:00:00 AM,10/25/2012 12:00:00 AM,FALSE,,Level I,N/A,12-11,10/22/2012 12:00:00 AM,FALSE,10/22/2012 12:00:00 AM,FALSE,,TRUE,10/04/2012 12:00:00 AM,FALSE,2,,TRUE,,FALSE,10/23/2012 12:00:00 AM,FALSE,0,,,06/25/2012 12:00:00 AM,FALSE,"2/27/14: re-evaluation of assessment

7/25/13: one more HEP need to be issued for this project and new tank information needed

8/28/13: Reviewing Drawings

10/24/13: Waiting for revised scope of work

4/4/13: Per Jeremy no modification to existing RP is needed as they are still within the same footprint.",FALSE,CDP 12-11 (Maxum)
877,120315-025,Completed,LAPD,TEUP 1277,"Temporary storage of carnival rides from March 18, 2012 - March 26, 2012",Almeda and McFarland,Administrative,03/15/2012 12:00:00 AM,03/16/2012 12:00:00 AM,04/06/2012 12:00:00 AM,,TRUE,04/11/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,04/11/2012 12:00:00 AM,TRUE,,FALSE,
878,120320-026,Completed,U.S. Borax,N/A (private property),Replacement of outdated signs (signage rebranding),Berth 167,Development,03/20/2012 12:00:00 AM,03/21/2012 12:00:00 AM,04/13/2012 12:00:00 AM,,TRUE,04/27/2012 12:00:00 AM,N/A,,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,04/27/2012 12:00:00 AM,TRUE,"HEP not needed, work will be done within Borax's property",FALSE,
879,120320-027,Accepted,"U.S. Borax, Inc,",Propoed Permit,"Permit 27 renewal for 30-year term for continued construction, maintenance, and operation of railroad spur tracks",Berths 171-173,Administrative,03/20/2012 12:00:00 AM,03/21/2012 12:00:00 AM,04/18/2012 12:00:00 AM,,TRUE,,Exempt,,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,"10/2/13: Per RED, ongoing",FALSE,
880,120321-028,Completed,APM Terminals Pacific LTD,Permit 827,Retrofit six existing RTG's for conversion to Electric from Diesel operations as part of an initial pilot project that includes installation of a substation and conductor bar system.,"2500 Navy Way, Terminal Island",Development,03/21/2012 12:00:00 AM,03/22/2012 12:00:00 AM,04/11/2012 12:00:00 AM,10/04/2012 12:00:00 AM,FALSE,10/04/2012 12:00:00 AM,Exempt,30610(f),N/A,,TRUE,,FALSE,,TRUE,,TRUE,3,,TRUE,,TRUE,,FALSE,0,,,04/30/2012 12:00:00 AM,FALSE,,FALSE,
881,120327-029,Cancelled,California Department of Transportation,CANCELLED,"(CANCELLED)Maintenance project to paint the bridge railings, spot blast, clean and apply overcoat paint on the structural steel girders and columns.",Anaheim St. Overhead Bridge No. 53-2627 Railroad MP 22.0 DOT Crossing No. 811431G,Development,03/27/2012 12:00:00 AM,03/29/2012 12:00:00 AM,04/17/2012 12:00:00 AM,,FALSE,05/08/2012 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,0,,,,FALSE,CANCELLED,TRUE,
882,120327-030,Cancelled,California Department of Transportation,CANCELLED,"(CANCELLED)Maintenance project to paint the bridge railings, spot blast, clean and apply overcoat paint on the structural steel girders and columns.",Union Pacific Overhead Bridge No. 53-2626 Railroad MP 1.75 DOT Crossing No. 747763C,Development,03/27/2012 12:00:00 AM,03/29/2012 12:00:00 AM,04/17/2012 12:00:00 AM,,FALSE,05/08/2012 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,0,,,,FALSE,CANCELLED,TRUE,
883,120328-031,Completed,Navy Days LA,TEUP 1288,"Port visit with US Navy Destroyer and 2 USCG Cutters for KIDS STEM EXPO/public tour - August 13-20, 2012",Berths 91 - 92,Development,03/28/2012 12:00:00 AM,03/28/2012 12:00:00 AM,04/06/2012 12:00:00 AM,08/14/2012 12:00:00 AM,FALSE,08/14/2012 12:00:00 AM,N/A,,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,05/22/2012 12:00:00 AM,TRUE,,FALSE,
884,120330-032,Completed,POLA,Owner,LA Waterfront parking lot improvements,Berths 87-93,Development,03/30/2012 12:00:00 AM,03/30/2012 12:00:00 AM,06/08/2012 12:00:00 AM,,TRUE,07/30/2012 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,06/14/2012 12:00:00 AM,FALSE,,FALSE,
885,120402-033,Completed,Boys and Girls Clubs of the Los Angeles Harbor,TEUP 1289,"Requesting parking for 7th Annual ILWU/PMA Luncheon on May 11, 2012",LHP parking lot and additional parking across from Acapulco Restaurant,Administrative,04/02/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/13/2012 12:00:00 AM,,TRUE,04/27/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
886,120402-034,Completed,"Cabrillo Beach Boosters, Inc.",TEUP 1290,Parking for the 62nd Annual John Olguin July 4th Spectular,22nd St. and Sampson Way,Administrative,04/02/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/13/2012 12:00:00 AM,,TRUE,05/08/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
887,120403-035,Completed,Conoco Phillips Co.,Revocable Permit 92-24; TEUP 1303,"Installation of six monitoring wells (4 offsite), nine cone penetrometer borings, installation of 3 groundwater monitoring wells, and 14 deep injection wells for bioremediation and periodic mobile vapor enhanced extraction.","Pier A, Berths 148-151, and various locations within POLA",Development,04/03/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/13/2012 12:00:00 AM,07/31/2012 12:00:00 AM,FALSE,07/31/2012 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,05/21/2012 12:00:00 AM,FALSE,"8/23/12: received EXECUTED TEUP

5/24/12:John working on HEP

7/26/12: TEUP not required",FALSE,
888,120405-036,Completed,Valero Wilmington Refinery,TEUP 1299,"Replacement of 12"" pipeline, piping modification, and abandonment of 300 ft. existing pipeline","Between Fries Ave. and Avalon Blvd. South of ""A"" Street",Development,04/05/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/13/2012 12:00:00 AM,08/27/2012 12:00:00 AM,FALSE,08/27/2012 12:00:00 AM,Exempt,30610(f),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,05/30/2012 12:00:00 AM,FALSE,,FALSE,
889,120405-037,Completed,ConocoPhillips,Permit No. 643; TEUP 1295,Removal of idle Union Oil Harbor pipeline within footprint of Phase III China Shipping Terminal Expansion Project,Berths 100-102 - backland development of China Shipping Terminal Expansion Project,Development,04/05/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/17/2012 12:00:00 AM,06/19/2012 12:00:00 AM,FALSE,06/19/2012 12:00:00 AM,Level I,N/A,12-04,06/04/2012 12:00:00 AM,FALSE,06/04/2012 12:00:00 AM,FALSE,,TRUE,05/17/2012 12:00:00 AM,FALSE,2,06/04/2012 12:00:00 AM,FALSE,,TRUE,06/04/2012 12:00:00 AM,FALSE,0,,,05/03/2012 12:00:00 AM,FALSE,,FALSE,CDP 12-04 (Conoco Phillips)
890,120406-038,Completed,U.S. Marine Corps,TEUP 1287,Allow the USMC to secure two safey boats and crew (15-20 marines) in the fenced in area from 19 to 21 April 2012. No Building access needed.,Parking lot of the Marine Naval Reserve Base,Administrative,04/06/2012 12:00:00 AM,04/06/2012 12:00:00 AM,04/17/2012 12:00:00 AM,,TRUE,04/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
891,120409-039,Completed,Eat See Hear,TEUP 1293,"Outdoor movie with food trucks on June 16 or July 14, 2012",Bloch Field,Development,04/09/2012 12:00:00 AM,04/10/2012 12:00:00 AM,04/18/2012 12:00:00 AM,07/12/2012 12:00:00 AM,FALSE,07/12/2012 12:00:00 AM,Exempt,30610(i)(1),N/A,,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,0,,,05/21/2012 12:00:00 AM,FALSE,"Only June 16, 2012 event will be approved, per Vicky",FALSE,
892,120409-040,Completed,POLA Lobster Festival,TEUP 1297,"Use of POC parking lot for lobster event for Sept. 14-16, 2012",South end of POC parking lot and adjacent park area.,Development,04/09/2012 12:00:00 AM,04/10/2012 12:00:00 AM,04/18/2012 12:00:00 AM,08/31/2012 12:00:00 AM,FALSE,08/31/2012 12:00:00 AM,Exempt,30610(i)(1),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,08/01/2012 12:00:00 AM,TRUE,"5/24/12: CEQA exemption is okay-no need to re-issue

Received Executed TEUP on 8/20",FALSE,
893,120410-041,Cancelled,LASPD-1330,CANCELLED,(CANCELLED) Handout free gun safety locks to the community,22nd Street Park,Administrative,04/10/2012 12:00:00 AM,04/10/2012 12:00:00 AM,,,FALSE,04/12/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,CANCELLED,TRUE,
894,120411-042,Completed,West Basin Container Terminal,Permit 787,Installation of 480V/100Amp power source around Substation #3,Berth 121,Development,04/11/2012 12:00:00 AM,04/13/2012 12:00:00 AM,04/25/2012 12:00:00 AM,05/04/2012 12:00:00 AM,FALSE,05/04/2012 12:00:00 AM,Exempt,30610(f),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,04/25/2012 12:00:00 AM,FALSE,,FALSE,
895,120411-043,Completed,San Pedro Kiwanis Club,TEUP 1291,Annual Kite Flying,22nd Street Park,Administrative,04/11/2012 12:00:00 AM,04/12/2012 12:00:00 AM,04/18/2012 12:00:00 AM,,TRUE,04/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
896,120412-044,Completed,"AMB Property, L.P.",N/A,Amendment to FTZ No. 2537,AMB Property LP,Administrative,04/12/2012 12:00:00 AM,04/13/2012 12:00:00 AM,04/18/2012 12:00:00 AM,,TRUE,04/18/2012 12:00:00 AM,Exempt,Outside CZ,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
897,120413-045,Completed,POLA Distribution Center,N/A,Renewal of FTZ 202 operating agreeement No. 2539 to extend to 2017,Overton Moore Properties Site 14- West of CA-110 and south of Tosco Refinery Subzone C,Administrative,04/13/2012 12:00:00 AM,04/17/2012 12:00:00 AM,04/25/2012 12:00:00 AM,,TRUE,04/26/2012 12:00:00 AM,Exempt,Outside CZ,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
898,120413-046,Completed,Schafer Brothers Distribution Center,N/A,Renewal of FTZ Operating agreement no. 2633 for FTZ 202 site 12 in Carson; extend to 2012,"1981 E. 213th Street, Carson, CA",Administrative,04/13/2012 12:00:00 AM,04/17/2012 12:00:00 AM,04/25/2012 12:00:00 AM,,TRUE,04/26/2012 12:00:00 AM,Exempt,Outside CZ,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
899,120423-047,Completed,"American Cancer Society California Division, Inc.",TEUP 1302,"Bark For Life fundraiser on Sat. June 2, 2012",22nd Street Park,Administrative,04/23/2012 12:00:00 AM,04/27/2012 12:00:00 AM,05/10/2012 12:00:00 AM,,TRUE,06/01/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
900,120426-048,Completed,"Howard Hartry, Inc.",N/A,FTZ Board changed Howard Hartry's site number from 1C to 27.,"202 N. Fries Ave. Wilmington, CA. 90744",Administrative,04/26/2012 12:00:00 AM,04/27/2012 12:00:00 AM,05/10/2012 12:00:00 AM,,FALSE,05/24/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
901,120501-049,Completed,ConocoPhillips Co.,N/A,amend FTZ Operating Agreement 1995-A Phillips 66 Company to operate FTZ Subzone C and 5-year extension,Berth 148-149,Administrative,05/01/2012 12:00:00 AM,05/02/2012 12:00:00 AM,05/10/2012 12:00:00 AM,,FALSE,07/26/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
902,120501-050,Completed,"APM Terminals, Pacific, Ltd.",Permit 692,"installation of 4 radiation portal monitors (RPMs), inspection booth, surveillance cameras, still photo cameras, and related equipment - Fixed system replacing mobile units","2500 Navy Way, Terminal Island, CA 90731",Development,05/01/2012 12:00:00 AM,05/02/2012 12:00:00 AM,05/10/2012 12:00:00 AM,11/06/2012 12:00:00 AM,FALSE,11/06/2012 12:00:00 AM,Level I,N/A,12-08,07/25/2012 12:00:00 AM,FALSE,07/25/2012 12:00:00 AM,FALSE,,TRUE,07/19/2012 12:00:00 AM,FALSE,2,,FALSE,,TRUE,07/25/2012 12:00:00 AM,FALSE,0,,,05/29/2012 12:00:00 AM,FALSE,"10/3/2012 - Per ENG, tenant having Building & Safety issues",FALSE,CDP 12-08 (APMT)
903,120502-051,Completed,"Eagle Marine Services, Inc.",Sublease 733,Gatehouse server room expansion,"Gatehouse Building, 614 Terminal Way, 2nd Floor, Terminal Island, CA 90731",Development,05/02/2012 12:00:00 AM,05/03/2012 12:00:00 AM,05/10/2012 12:00:00 AM,06/26/2012 12:00:00 AM,FALSE,06/26/2012 12:00:00 AM,Exempt,30610(b) & 30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,0,,,05/22/2012 12:00:00 AM,FALSE,,FALSE,
904,120502-052,Completed,Yusen Terminals Inc.,Permit 692,"installation of  seven (7) ""safe drain"" storm drain inserts into existing storm drains","701 New Dock Street, Terminal Island",Development,05/02/2012 12:00:00 AM,05/07/2012 12:00:00 AM,05/10/2012 12:00:00 AM,07/13/2012 12:00:00 AM,FALSE,07/13/2012 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,05/21/2012 12:00:00 AM,FALSE,,FALSE,
905,120508-053,Completed,Customs Air Warehouse,N/A,activate FTZ 202 Site 10E,"1130 E. 230th Street, Carson, CA",Administrative,05/08/2012 12:00:00 AM,05/09/2012 12:00:00 AM,05/23/2012 12:00:00 AM,,TRUE,05/24/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
906,120508-054,Completed,Harbor Recycling Corp.,TEUP 1301,Issuance of TEUP to allow vacation of site and removal of personal property,"928 Murdock Ave., Wilmington",Administrative,05/08/2012 12:00:00 AM,05/09/2012 12:00:00 AM,06/12/2012 12:00:00 AM,,TRUE,06/12/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
907,120509-055,Completed,So Cal Gas Company,Order 4506,"Abandon 8"" high pressure gas service - (1) 5' x 5' concrete cut",246 Cannery Street,Development,05/09/2012 12:00:00 AM,05/11/2012 12:00:00 AM,05/18/2012 12:00:00 AM,07/06/2012 12:00:00 AM,FALSE,07/06/2012 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,05/29/2012 12:00:00 AM,FALSE,,FALSE,
908,120509-056,Accepted,SSA,Proposed Permit,New term permit to supersede Permit No. 714,Berths 54-55 and adjacent 14.72 acres of wharf and back land and Berths 52-53,Administrative,05/09/2012 12:00:00 AM,05/11/2012 12:00:00 AM,05/25/2012 12:00:00 AM,,FALSE,,Exempt,,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,12/5/13: Estimated completion March 2014,FALSE,
909,120511-057,Completed,"Lomita Gasoline Company, Inc.",RP 11-08,issuance of new RP with updated permit provisions. CEQA review required,Petroleum pipelines located in Wilmington District,Administrative,05/11/2012 12:00:00 AM,05/14/2012 12:00:00 AM,05/18/2012 12:00:00 AM,,TRUE,03/27/2013 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
910,120514-058,Completed,Four Corners/ARCO Pipeline Co.,RP 12-09,"issuance of RP with updated permit provisions and reflection of name change, BP West Coast Products Company, LLC and ARCO Terminal Services Corp. CEQA required.",petroleum pipelines located in Classification Yard and adjacent area,Administrative,05/14/2012 12:00:00 AM,05/14/2012 12:00:00 AM,05/23/2012 12:00:00 AM,,TRUE,03/27/2013 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
911,120514-059,Completed,ExxonMobil Oil Corporation,Permit No. 418,"excavate pipelines and install test lead wires on casing and pipeline, slurry backfill and repave",6 locations inside Yusen Terminal,Development,05/14/2012 12:00:00 AM,05/14/2012 12:00:00 AM,05/23/2012 12:00:00 AM,08/14/2012 12:00:00 AM,FALSE,08/14/2012 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,07/31/2012 12:00:00 AM,FALSE,RED has issues. Can't issue Report to Applicant until I hear from Frank.,FALSE,
912,120514-060,Accepted,ExxonMobil Oil Corporation,Permit No. 418; TEUP 1344,"excavate pipelines and install test lead wires on casing and pipeline, slurry backfill and repave",1)Terminal Way west of Earle and 2) Terminal Way at Barracuda,Development,05/14/2012 12:00:00 AM,05/14/2012 12:00:00 AM,05/23/2012 12:00:00 AM,,FALSE,,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,03/29/2013 12:00:00 AM,FALSE,"Received EXECUTED 1st Amendment to TEUP on 6/19/13

10/2/2013: ENG needs Traffic Control Plan, will receive mid next year 2014 per applicant

1/30/14: RED to check if TEUP has expired.

2/27/14: Per e-mail, dated 2/26/14 from Guillermo, responding to traffic control plan issues; updated TEUP needed.",FALSE,
913,120514-061,Accepted,ExxonMobil Oil Corporation,Permit No. 418; TEUP 1344,"excavate pipelines and install test lead wires on casing and pipeline, slurry backfill and repave","Seaside Ave., 150ft south of Cannery Street",Development,05/14/2012 12:00:00 AM,05/14/2012 12:00:00 AM,05/23/2012 12:00:00 AM,,FALSE,,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,03/29/2013 12:00:00 AM,FALSE,"Received EXECUTED 1st Amendment to TEUP on 6/19/13

10/2/13: ENG needs Traffic Control Plan, will receive mid next year 2014 per applicant

2/27/14: Per e-mail, dated 2/26/14 from Guillermo, responding to traffic control plan issues; updated TEUP needed.",FALSE,
914,120522-062,Completed,Wilmington YMCA,TEUP 1306,"Fiesta and Resource Fair on June 30th. Will be erecting stage, etc.",Wilmington Waterfront Park - Main Plaza and adjacent lawn,Development,05/14/2012 12:00:00 AM,05/23/2012 12:00:00 AM,06/05/2012 12:00:00 AM,,FALSE,07/26/2012 12:00:00 AM,Exempt,30610(i)(1),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,06/14/2012 12:00:00 AM,FALSE,7/26/12: event went on w/o HEP,FALSE,
915,120524-063,Accepted,County Sanitation Districts of L.A: District NO. 2,,Renewal of Order No. 3061: use of POLA property for 6 years and the operation and maintenance of a sewer trunk line and sewer pumping plant,Classification Yard in Wilmington,Administrative,05/24/2012 12:00:00 AM,05/24/2012 12:00:00 AM,06/12/2012 12:00:00 AM,,FALSE,,Exempt,,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,10/2/13: Follow-up with Ed,FALSE,
916,120525-064,Completed,POLA FTZ,N/A,LAXFUEL was approved as a new site of FTZ 202 Site 25. Term of agreement is 20 years.,LAX Fuel Storage Faciltiy;Shell Carson Terminal; Kinder Morgan Carson Terminal; Vopak Wilmington Terminal; Kinder Morgan Harbor Terminal; Shell T.I. Terminal; Vopak Marine Terminal,Administrative,05/25/2012 12:00:00 AM,05/25/2012 12:00:00 AM,06/05/2012 12:00:00 AM,,TRUE,06/12/2012 12:00:00 AM,Exempt,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
917,120529-065,Completed,"Eagle Marine Services, Ltd.",Permit N. 733,Land four (4) cranes as part of APL Terminal Expansion Project,Berth 305,Development,05/29/2012 12:00:00 AM,05/29/2012 12:00:00 AM,07/31/2012 12:00:00 AM,01/15/2013 12:00:00 AM,FALSE,07/25/2013 12:00:00 AM,Level III,N/A,12-07,07/19/2012 12:00:00 AM,FALSE,07/19/2012 12:00:00 AM,FALSE,06/21/2012 12:00:00 AM,FALSE,,FALSE,2,,FALSE,,FALSE,07/20/2012 12:00:00 AM,FALSE,0,,,08/02/2012 12:00:00 AM,FALSE,"1 or 2 more permits to issue

Multiple permits associated with this ADP/CDP - DO NOT CLOSE

Received General Permits date: 1/15/13
3/12/13
7/24/13",FALSE,CDP 12-07 (POLA - BERTHS 302-306 APL TERMINAL EXPANSION)
918,120529-066,Completed,Nippon Express USA Inc.,N/A,Extension of FTZ operating agreement No. 2606 for five years,990 Francisco Street Torrance 90502,Administrative,05/29/2012 12:00:00 AM,05/30/2012 12:00:00 AM,06/08/2012 12:00:00 AM,,TRUE,06/12/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
919,120530-067,Completed,Los Angeles Port Pilots,Owner,Installation of new surveillance radar system equipment,"Warehouse 1, 2000 Navy Way radar tower, Berth 155 clock tower, and North Tower of the Henry Ford Bridge",Development,05/30/2012 12:00:00 AM,05/30/2012 12:00:00 AM,06/08/2012 12:00:00 AM,,TRUE,06/28/2012 12:00:00 AM,Exempt,30610(d),N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,0,,,06/28/2012 12:00:00 AM,FALSE,"5/31/12: ADP does not require a HEP; however, Engineering Division will review the plan and any associated documentation. It will be similar process as reviewing shop drawings during construction.",FALSE,
920,120531-068,Completed,Chevron Environmental Management Co.,Permit No. 486,Abandonment and removal of oil pipelines underneath wharf and backland,Berth 100 and along Front Street,Development,05/31/2012 12:00:00 AM,06/01/2012 12:00:00 AM,06/12/2012 12:00:00 AM,07/03/2013 12:00:00 AM,FALSE,07/03/2013 12:00:00 AM,Level I,N/A,12-09,10/09/2012 12:00:00 AM,FALSE,10/22/2012 12:00:00 AM,FALSE,,TRUE,09/06/2012 12:00:00 AM,FALSE,2,,FALSE,,TRUE,10/25/2012 12:00:00 AM,FALSE,2,,,12/06/2012 12:00:00 AM,FALSE,"under Engineering review
4.4.2014: HEP Received, permit expires on 7/31/2014",FALSE,CDP 12-09 (Chevron)
921,120604-069,Completed,LADWP,Order No. 5175,Installation of a power pole to service POLA's Berth 161 water pump and building,Alameda and Anaheim Streets,Development,06/04/2012 12:00:00 AM,06/05/2012 12:00:00 AM,06/12/2012 12:00:00 AM,06/20/2012 12:00:00 AM,FALSE,06/20/2012 12:00:00 AM,Exempt,30610(f),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,06/14/2012 12:00:00 AM,FALSE,,FALSE,
922,120605-070,Completed,United States Marine Corps,TEUP 1307,"roll playing training from June 9-11, 2012",Warehouse 1,Administrative,06/05/2012 12:00:00 AM,06/05/2012 12:00:00 AM,06/12/2012 12:00:00 AM,,TRUE,06/08/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,TRUE,,FALSE,
923,120605-071,Completed,Shell Oil Products US,Permit N. 634,Site Delineation Investigation in response to LARWQCB order,Shell - Mormon Island Terminal,Development,06/05/2012 12:00:00 AM,06/05/2012 12:00:00 AM,06/14/2012 12:00:00 AM,08/02/2012 12:00:00 AM,FALSE,08/02/2012 12:00:00 AM,Exempt,30610(d),N/A,,FALSE,,FALSE,,FALSE,,FALSE,3,,FALSE,,FALSE,,FALSE,0,,,06/14/2012 12:00:00 AM,FALSE,,FALSE,
