Depart #,Dept,Bldg #,Sub ID,Maint Dist,Bldg Name,Bldg Desc,Community,Zip Code,Council Dist,Square Ft,Location 1,Location 2,Location 3,Location 4
25,STM,931,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,0,"15680
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,932,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90035,0,,"9201
","1/2
","MONTE MAR
Los Angeles, California 90035
(34.049419141000044, -118.39303664899995)","DR
"
25,STM,933,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11695
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,934,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,BEVRLY HILLS,90210,0,0,"1261
",,"BENEDICT CANYON
BEVRLY HILLS, California 90210
(34.10722033500008, -118.43636610799996)","DR
"
25,STM,935,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,0,"14700
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,935,A,,LANDSCAPE MEDIAN ISLAND,,PACFC PALSDS,90272,0,0,"14650
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,936,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,0,"15615
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,937,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90077,0,0,"14600
",,"MULHOLLAND
LOS ANGELES, California 90077
(34.13032337200008, -118.44348238599997)","DR
"
25,STM,938,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90037,0,0,"916
","W
(31.802379474000077, -97.09166989999994)","39TH
LOS ANGELES, California 90037
(34.00349356000004, -118.28709702299994)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,939,*,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,11,0,"1043
",,"AMALFI
PACFC PALSDS, California 90272
(34.048280840000075, -118.50844070499994)","DR
"
25,STM,940,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,0,"815
",,"RADCLIFFE
PACFC PALSDS, California 90272
(34.04271972600003, -118.53070012499995)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,941,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90012,0,0,"701
",,"SUNSET
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","BL
"
25,STM,942,*,,LANDSCAPE MEDIAN ISLAND,,SUN VALLEY,91352,0,,"11262
",,"KESWICK
SUN VALLEY, California 91352
(34.210238985000046, -118.36870965399999)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,943,*,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,RESEDA,91335,0,0,"18233
",,"SHERMAN
RESEDA, California 91335
(34.20107178400008, -118.52302168299997)","WY
(43.000235832000044, -107.50089779999996)"
25,STM,944,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,0,"4555
",,"EAGLE ROCK
LOS ANGELES, California 90041
(34.12379739100004, -118.22147748099997)","BL
"
25,STM,945,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"6758
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,946,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"6654
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,947,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90008,0,0,"3308
","W
(31.802379474000077, -97.09166989999994)","43RD
LOS ANGELES, California 90008
(34.01097131500006, -118.34158773599995)","PL
(18.499996036000027, -73.39999621499999)"
25,STM,948,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"6522
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,949,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,0,"4461
",,"EAGLE ROCK
LOS ANGELES, California 90041
(34.12379739100004, -118.22147748099997)","BL
"
25,STM,950,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90042,0,0,"5937
",,"MONTEREY
LOS ANGELES, California 90042
(34.10212039500004, -118.18659996199995)","RD
(44.15388848100008, 16.289998725000032)"
25,STM,951,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90065,0,0,"3954
",,"EAGLE ROCK
LOS ANGELES, California 90065
(34.12055984600005, -118.22767739699998)","BL
"
25,STM,952,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5900
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,953,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,0,"10921
",,"VENICE
LOS ANGELES, California 90034
(34.03248547100003, -118.38290977899999)","BL
"
25,STM,954,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12960
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,955,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,0,"10737
",,"VENICE
LOS ANGELES, California 90034
(34.03248547100003, -118.38290977899999)","BL
"
25,STM,956,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,0,"10526
",,"VENICE
LOS ANGELES, California 90034
(34.03248547100003, -118.38290977899999)","BL
"
25,STM,957,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11396
",,"SUNSET
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","BL
"
25,STM,958,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11366
",,"THURSTON
LOS ANGELES, California 90049
(34.07500067700005, -118.46555834799994)","CI
"
25,STM,959,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90003,0,0,"10127
",,"AVALON
LOS ANGELES, California 90003
(33.96274318500008, -118.26513600699997)","BL
"
25,STM,960,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90002,0,0,"654
","E
(26.582349951000026, 101.71863635200003)","CENTURY
LOS ANGELES, California 90002
(33.94895070600006, -118.24697958699994)","BL
"
25,STM,962,*,SD,6TH STREET & GLADYS PARK,6TH STREET & GLADYS PARK,LOS ANGELES,90014,9,0,"824
","E
(26.582349951000026, 101.71863635200003)","6TH
LOS ANGELES, California 90014
(34.02895121200004, -118.39594451199997)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,963,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"13501
","S
(36.99999657200004, 127.49999749000006)","FIGUEROA
California 0
(36.374107872000025, -119.27022839399996)",
25,STM,964,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"1509
",,"CYPRESS
California 0
(36.374107872000025, -119.27022839399996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,965,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"6119
",,"VENICE
California 0
(36.374107872000025, -119.27022839399996)","BL
"
25,STM,966,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"628
",,"ROSECRANS
California 0
(36.374107872000025, -119.27022839399996)",
25,STM,967,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"639
",,"ROSECRANS
California 0
(36.374107872000025, -119.27022839399996)",
25,STM,968,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"691
",,"EL SEGUNDO
California 0
(36.374107872000025, -119.27022839399996)","BL
"
25,STM,969,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"12901
","W
(31.802379474000077, -97.09166989999994)","JEFFERSON
California 0
(36.374107872000025, -119.27022839399996)","BL
"
25,STM,970,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"1655
",,"DEL AMO
California 0
(36.374107872000025, -119.27022839399996)","BL
"
25,STM,971,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,VENICE,0,0,0,"226
","N
(39.99999921300008, 126.99999930000001)","VENICE
VENICE, California 0
(33.987410932000046, -118.46877236799997)","BL
"
25,STM,972,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,,0,0,0,"2390
","E
(26.582349951000026, 101.71863635200003)","223RD
California 0
(36.374107872000025, -119.27022839399996)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,973,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,SAN PEDRO,90731,0,0,"1902
",,"JOHN S GIBSON
SAN PEDRO, California 90731
(33.76611870600004, -118.28162359699996)","BL
"
25,STM,974,*,ND,DEWATERING SUMP PUMP,DEWATERING SUMP PUMP,PACFC PALSDS,90272,11,0,"17887
",,"CASTELLAMMARE
PACFC PALSDS, California 90272
(34.04086419300006, -118.56128844699998)","DR
"
25,STM,975,*,SD,COMMUNITY PLANTING PROJECT,NONSTRUCTURAL SERVICE,VENICE,90291,6,,"842
","S
(36.99999657200004, 127.49999749000006)","VENICE
VENICE, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
25,STM,975,A,SD,COMMUNITY PLANTING PROJECT,COMMUNITY PLANTING PROJECT,VENICE,90291,6,,"656
","N
(39.99999921300008, 126.99999930000001)","VENICE
VENICE, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
25,STM,975,B,SD,COMMUNITY PLANTING PROJECT,LANDSCAPED MEDIAN ISLAND,VENICE,90291,6,,"948
","S
(36.99999657200004, 127.49999749000006)","VENICE
VENICE, California 90291
(33.987410932000046, -118.46877236799997)","Bl
"
25,STM,975,C,SD,COMMUNITY PLANTING PROJECT,,Venice,90291,6,,"531
",,"VENICE
Venice, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
25,STM,976,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90293,0,,"302
","1/2
","PERSHING
Los Angeles, California 90293
(33.93857322800005, -118.43304104499998)","DR
"
25,STM,977,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90064,0,,"10250
",,"CHEVIOT
Los Angeles, California 90064
(34.03851606200004, -118.40989181999998)","DR
"
25,STM,978,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90029,0,,"740
","1/2
","ARDMORE
Los Angeles, California 90029
(34.08989399500007, -118.29490934199998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,979,*,SD,NON-STRUCTURAL SERVICE,,LOS ANGELES,90731,15,,"470
","W
(31.802379474000077, -97.09166989999994)","6TH
LOS ANGELES, California 90731
(34.02895121200004, -118.39594451199997)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,979,A,SD,NON-STRUCTURAL SERVICE,PLANT ISLAND,LOS ANGELES,90731,15,,"472
","W
(31.802379474000077, -97.09166989999994)","6TH
LOS ANGELES, California 90731
(34.02895121200004, -118.39594451199997)","ST
(10.916668402000028, 38.64999824900008)"
25,,980,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"7256
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,,981,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"7700
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,,982,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"8060
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,,983,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"8132
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,,984,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"8202
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,985,*,,PLANT ISLAND,PLANT ISLAND,LOS ANGELES,,,,"8320
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,,986,*,,SOCCER FIELD VALLEY REGION,RECREATION & PARKS,LOS ANGELES,,,,"17552
",,"VICTORY
LOS ANGELES, California
(34.18662027200003, -118.64165543699994)","BL
"
25,,987,*,,ST MTCE FUND,SLOPE LANDSCAPING,LOS ANGELES,,,,"1703
",,"CLINTON
LOS ANGELES, California
(34.08159305600003, -118.36299033899996)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,988,*,,ST MTCE FUND,WATER PARKWAY MEDIAN METER,LOS ANGELES,,,,"6414
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
LOS ANGELES, California
(34.05349148300007, -118.24531979399995)","AV
(13.349998027000026, 98.53332737400007)"
25,VAR,989,*,,Street Maint Stairway,St.Maint Stairwayl,Los Angeles,90065,13,,"1090
",,"OLANCHA
Los Angeles, California 90065
(34.11546045400007, -118.21681762899999)","DR
"
25,STM,990,*,,Landscaped Median Island,,Los Angeles,90230,,,"12203
",,"CULVER
Los Angeles, California 90230
(33.989947536000045, -118.41070551599995)","BL
"
25,STM,991,*,,Landscaped Median Island,,Los Angeles,90230,,,"11363
",,"CULVER
Los Angeles, California 90230
(33.989947536000045, -118.41070551599995)","BL
"
25,STM,992,*,,Landscaped Median Island,,Los Angeles,90230,,,"11847
",,"CULVER
Los Angeles, California 90230
(33.989947536000045, -118.41070551599995)","BL
"
25,STM,993,*,,Landscaped Median Island,,Los Angeles,90230,,,"11603
",,"CULVER
Los Angeles, California 90230
(33.989947536000045, -118.41070551599995)","BL
"
25,STM,994,*,,Landscaped Median Island,,Los Angeles,90230,,,"12525
",,"CULVER
Los Angeles, California 90230
(33.989947536000045, -118.41070551599995)","BL
"
25,,995,*,,ST MTCE FUND,,LOS ANGELES,91316,,,"17424
",,"VICTORY
LOS ANGELES, California 91316
(34.186621855000055, -118.52229210099995)","BL
"
25,SMT,996,*,ND,LANDSCAPE MEDIAN ISLAND,,WOODLAND HILLS,91364,11,0,"22693
",,"MULHOLLAND
WOODLAND HILLS, California 91364
(34.149125380000044, -118.61327798699995)","DR
"
25,STM,997,*,ND,STREET LIGHTING- BIKEWAY,,VAN NUYS,91401,2,,"5600
","1/2
","FULTON
VAN NUYS, California 91401
(34.17802621000004, -118.42248866999995)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,997,A,ND,STREET LIGHTING- BIKEWAY,,VAN NUYS,91401,2,,"6015
","1/2
","WOODMAN
VAN NUYS, California 91401
(34.179407824000066, -118.43123712299996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,997,B,ND,STREET LIGHTING- BIKEWAY,,VAN NUYS,91411,6,,"6073
","1/2
","VAN NUYS
VAN NUYS, California 91411
(34.179331588000025, -118.45792960399996)","BL
"
25,STM,997,C,ND,STREET LIGHTING- BIKEWAY,,VAN NUYS,91411,6,,"6060
","1/2
","SEPULVEDA
VAN NUYS, California 91411
(34.178439480000065, -118.46615963099998)","BL
"
25,STM,997,D,ND,STREET LIGHTING- BIKEWAY,,VAN NUYS,91401,4,,"10801
","1/2
","CHANDLER
VAN NUYS, California 91401
(34.16931634100007, -118.44796462799997)","BL
"
25,STM,997,E,ND,STREET LIGHTING- BIKEWAY,,SYLMAR,91342,7,,"14961
","1/2
","POLK
SYLMAR, California 91342
(34.31039025800004, -118.44660215699997)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,997,F,ND,STREET SERVICES- BIKEWAY LIGHTING,,ENCINO,91316,12,,"17700
","1/2
","OXNARD
ENCINO, California 91316
(34.18012093700003, -118.516374585)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,997,G,ND,STREET SERVICES- BIKEWAY LIGHTING,,VAN NUYS,91401,5,,"12930
","1/2
","CHANDLER
VAN NUYS, California 91401
(34.16931634100007, -118.44796462799997)","BL
"
25,STM,997,H,ND,STREET SERVICES- BIKEWAY LIGHTING,,RESEDA,91356,3,,"19315
","1/2
","TOPHAM
RESEDA, California 91356
(34.18179973600007, -118.55574216699995)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,997,I,ND,STREET SERVICES- BIKEWAY LIGHTING,,RESEDA,91335,3,,"6073
","1/2
","RESEDA
RESEDA, California 91335
(34.20056686300006, -118.53603564399998)","BL
"
25,STM,997,J,ND,STREET SERVICES- BIKEWAY LIGHTING,,NORTH HOLLYWOOD,91601,4,,"5350
","1/2
","STROHM
NORTH HOLLYWOOD, California 91601
(34.16593975100005, -118.35936776799997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,997,K,ND,STREET SERVICES- BIKEWAY LIGHTING,,WOODLAND HILLS,91367,3,,"19914
","1/2
","VICTORY
WOODLAND HILLS, California 91367
(34.18645357500003, -118.61147604099995)","BL
"
25,STM,998,*,,LANDSCAPE MEDIAN ISLAND,,SAN PEDRO,90732,,,"3000
","N
(39.99999921300008, 126.99999930000001)","GAFFEY
SAN PEDRO, California 90732
(33.73946061100003, -118.31340603099994)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,999,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90024,0,,"1701
","1/2
","WESTHOLME
Los Angeles, California 90024
(34.06245070400007, -118.43417077099997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,999,A,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90024,0,,"1241
","1/2
","WESTHOLME
Los Angeles, California 90024
(34.06245070400007, -118.43417077099997)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,1,*,ND,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90272,11,,"721
",,"CHAUTAUQUA
LOS ANGELES, California 90272
(34.04549532200008, -118.51714438799996)","BL
"
26,STM,2,*,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91326,12,0,"11286
",,"CORBIN
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,2,A,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91326,12,0,"11296
",,"CORBIN
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,2,B,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91326,12,0,"11380
",,"CORBIN
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,2,C,ND,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,NORTHRIDGE,91326,12,0,"11430
",,"CORBIN
NORTHRIDGE, California 91326
(34.27493039900003, -118.55013930999996)","AV
(13.349998027000026, 98.53332737400007)"
26,,3,*,SD,STREET MEDIAN ISLAND,,LOS ANGELES,90026,13,,"400
","1/2
","SILVER LAKE
LOS ANGELES, California 90026
(34.082389342000056, -118.27297433999996)","BL
"
26,,3,A,SD,STREET MEDIAN ISLAND,,LOS ANGELES,90026,13,,"396
","1/2
","SILVER LAKE
LOS ANGELES, California 90026
(34.082389342000056, -118.27297433999996)","BL
"
26,,3,B,SD,STREET MEDIAN ISLAND,,LOS ANGELES,90039,13,,"1915
",,"SILVER LAKE
LOS ANGELES, California 90039
(34.10373096300003, -118.26161430099995)","BL
"
26,STM,4,*,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90034,5,0,"2951
",,"CASTLE HEIGHTS
LOS ANGELES, California 90034
(34.03800197500004, -118.39751339499998)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,4,A,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90034,5,0,"3121
",,"CASTLE HEIGHTS
LOS ANGELES, California 90034
(34.03800197500004, -118.39751339499998)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,4,B,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90034,0,0,"3205
",,"CASTLE HEIGHTS
LOS ANGELES, California 90034
(34.03800197500004, -118.39751339499998)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,5,*,ND,MEDIAN STREET ISLAND,,VENICE,90291,11,,"610
","S
(36.99999657200004, 127.49999749000006)","VENICE
VENICE, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
26,STM,6,*,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90036,4,0,"5208
",,"WILSHIRE
LOS ANGELES, California 90036
(34.06220637500007, -118.34361655899994)","BL
"
26,STM,7,*,ND,UNDERGROUND PUMP,UNDERGROUND PUMP,PAC PALISDS,90272,6,0,"17524
",,"STRETTO
PAC PALISDS, California 90272
(34.03992251000005, -118.55828530799994)","WY
(43.000235832000044, -107.50089779999996)"
26,STM,8,*,SD,SEPULVEDA TUNNEL,SEPULVEDA TUNNEL,WESTCHESTER,90045,6,,"10601
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
26,STM,8,A,SD,SEPULVEDA BLVD AIRPORT TUNNEL,VENTILATION BLDG-NORTH END,WESTCHESTER,90045,6,,"10601
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
26,STM,8,B,SD,SEPULVEDA BLVD AIRPORT TUNNEL,VENTILATION BLDG-SOUTH END,WESTCHESTER,90045,6,3777,"11101
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
26,STM,8,C,SD,SEPULVEDA BLVD AIRPORT TUNNEL,,WESTCHESTER,90045,6,,"11099
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
26,STM,9,*,SD,"LA BREA AVE SOUND WALL, VERONICA TO COLISEUM STS",LA BREA AVE SOUND WALL,LOS ANGELES,90016,6,0,"3991
","S
(36.99999657200004, 127.49999749000006)","LA BREA
LOS ANGELES, California 90016
(34.028881427000044, -118.35308896599997)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,10,P,,NON-STRUCTURAL SERVICE,NON-STRUCTURAL SERVICE,LOS ANGELES,90048,0,0,"409
","S
(36.99999657200004, 127.49999749000006)","HAMEL
LOS ANGELES, California 90048
(34.073161378000066, -118.37406665299994)","RD
(44.15388848100008, 16.289998725000032)"
26,STM,11,*,ND,MEDIAN LANDSCAPE,,LOS ANGELES,90041,1,,"4432
",,"EAGLE ROCK
LOS ANGELES, California 90041
(34.12379739100004, -118.22147748099997)","BL
"
26,STM,12,*,ND,STREET MAINTENANCE (5540 1/2),,VAN NUYS,91403,11,,"5540
",,"VAN NUYS
VAN NUYS, California 91403
(34.155849584000066, -118.44868116499998)","BL
"
26,STM,12,A,ND,STREET MAINTENANCE (6000 1/2),,VAN NUYS,91403,11,,"6001
",,"VAN NUYS
VAN NUYS, California 91403
(34.155849584000066, -118.44868116499998)","BL
"
26,STM,13,*,ND,MEDIAN ISLAND IRRIGATION,,PACIOMA,91331,7,0,"13540
",,"VAN NUYS
PACIOMA, California 91331
(34.26397409500004, -118.42503241399999)","BL
"
26,STM,14,*,ND,MEDIAN ISLAND IRRIGATION,,PACIOMA,91331,7,0,"13470
",,"VAN NUYS
PACIOMA, California 91331
(34.26397409500004, -118.42503241399999)","BL
"
26,STM,15,*,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90019,10,0,"4702
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
26,STM,16,*,SD,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90019,10,0,"4860
",,"VENICE
LOS ANGELES, California 90019
(34.04501415100003, -118.32941893799995)","BL
"
26,STM,17,*,ND,DOG RUN PARK,,N. HOLLYWOOD,91601,4,0,"5805
",,"WHITNALL
N. HOLLYWOOD, California 91601
(34.17734325500004, -118.36300809099998)","HY
"
26,STM,18,*,ND,LANDSCAPE MEDIAN ISLAND,,Los Angeles,91601,4,,"5600
",,"TUJUNGA
Los Angeles, California 91601
(34.16855271900005, -118.37897735799999)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,18,A,ND,LANDSCAPE MEDIAN ISLAND,,Los Angeles,91601,4,,"5553
",,"TUJUNGA
Los Angeles, California 91601
(34.16855271900005, -118.37897735799999)","AV
(13.349998027000026, 98.53332737400007)"
26,STM,19,*,SD,LANDSCAPE MEDIAN ISLAND,,HOLLYWOOD,90026,13,,"2000
","W
(31.802379474000077, -97.09166989999994)","SUNSET
HOLLYWOOD, California 90026
(34.07687201300007, -118.26535895999996)","BL
"
26,STM,20,*,ND,STREET SERVICES,,LINCOLN HTS,90031,1,,"411
","W
(31.802379474000077, -97.09166989999994)","AVENUE 33
LINCOLN HTS, California 90031
(34.08361319000005, -118.21562890199999)",
